"Metabolite","Category","HyPea.7404_3","HyPep.1510_1","HyPep.1510_2","HyPep.1510_4","HyPep.4601N_1","HyPep.4601N_2","HyPep.1510_3","HyPep.7504_1","HyPep.7504_2","HyPep.7504_3","HyPep.4601N_3","HyPea.7404_2","HY.YEST.412_1","HY.YEST.412_2","HY.YEST.412_3","HY.YEST.466_1","HY.YEST.466_2","HY.YEST.466_3","HY.YEST.503_1","HY.YEST.503_2","HY.YEST.503_3","HY.YEST.555_1","HY.YEST.555_2","HY.YEST.555_3","HyPea.7404_1","HyPep.YE_2","HyPep.YE_3","HyPep.YE_1"
"Luteolin","Other",0.024369185,7.74507955287139e-08,0.000949032,7.44641490030573e-08,9.70398772344216e-08,8.57290594065967e-08,0.0006580645,0.339753244,0.3536977395,0.2355065205,8.56179573297784e-08,0.023679516,7.83877187481326e-08,8.89377956993394e-08,0.0031080470854413,9.34531580657363e-08,8.19848350341144e-08,1.03386945220486e-07,9.85388895389104e-08,9.19588888581142e-08,9.87983932517343e-08,8.64743533827959e-08,8.20209716010831e-08,9.30384034093537e-08,0.0182769675,8.68908379296489e-08,8.97330828917257e-08,8.90791905401479e-08
"Luvangetin","Other",0.001683072,0.000597070025451935,0.00047724541940307,0.000904755522549466,1.2889130628798e-07,1.32186544513677e-07,0.0011720125234384,0.2512956785,0.3246528965,0.2440990465,1.48825484378516e-07,1.46301830222273e-07,1.44815187322353e-07,0.000316107190770121,1.49782595005798e-07,0.0385748845910714,0.038148483,0.0363515155,0.00304881134508772,0.001764425,1.41077371885055e-07,0.0186669125,0.0165893638565109,0.019477103,1.36277324673409e-07,1.37523397944296e-07,1.30395208261859e-07,0.0021792205
"Lysine","Amino Acid",0.0017131,0.024429096,0.0262116645,0.024456976,0.0224163155,0.0236519635,0.0273565945,0.003913672,0.0036381155,0.003204329,0.0185152045,0.001247543,0.0665340715,0.0666283435,0.0691275495,0.0547378035,0.0748168785,0.073976286,0.0072664035,0.009115817,0.0074762995,0.099607364,0.0832420185,0.0211017525,0.0015842815,0.069583913,0.04780452,0.0666421235
"Maltol","Other",0.0132241085,0.1087400145,0.1514042035,0.097128612,0.1410393605,0.0989049145,0.1134555515,0.028356826,0.024056224,0.026614559,0.0811694375,0.0268308155,0.0038118055,0.00236642,0.0020070315,0.001232023,0.005601998,0.003037766,0.001733888,0.0014218055,0.0014389345,0.0007573725,7.58012789417897e-05,0.000247407511890074,0.016851464,0.0108459525,0.0095264425,0.028119262
"Maltose","Carbohydrates",0.013606453,0.129124154,0.126917123,0.1257429,0.007119854,0.006842317,0.12826735,0.120686061,0.116792872,0.111972656,0.009357696,0.017518246,0.001452488,0.001042106,0.001994832,0.001782929,0.001610401,0.001585555,0.002209744,0.003413853,0.00236111,0.001502029,0.001877728,0.00164048,0.017513536,0.015489535,0.017532203,0.013043789
"Mannitol","Carbohydrates",0.043728471,0.02738069,0.03161283,0.0267196535,0.037491768,0.0290210495,0.026393929,0.025716247,0.0253595455,0.044455763,0.03018661,0.0413895005,0.041560428,0.04472431,0.066411151,0.032519457,0.029813939,0.0488048215,0.0236648125,0.031008497,0.021357861,0.029138774,0.0319910785,0.024325299,0.085864688,0.036598488,0.020109496,0.0426508415
"Meglutol","Lipids",0.00756955,0.072215724,0.070483974,0.056437782,0.03650577,0.038409767,0.060950421,0.009858225,0.008936277,0.00882813,0.031822434,0.006778422,0.03619583,0.030396322,0.025130875,0.068652541,0.056399771,0.05874941,0.022491642,0.027950239,0.020706284,0.055517175,0.053087659,0.037308233,0.005725827,0.024519886,0.029502936,0.038868896
"Melezitose","Carbohydrates",0.0095482395,0.091479933,0.09796946775,0.085531631,0.0404997335,0.038293686,0.0864477355,0.15356955225,0.13848906925,0.15435292925,0.03937352,0.01667949625,0.00115328189081368,0.000861715313693051,0.0030706665,0.000306941319594676,0.000774334519321476,0.000451852671183818,0.00544996075,0.00544887075,0.00348340325,0.00421123875,0.00487946144458556,0.00348088845759009,0.00951254125,0.002059162,0.0013419705,0.0012787175
"Melibiose","Carbohydrates",0.002598079,0.09499265,0.104786835,0.012310871,0.017775009,0.014673553,0.095267177,0.012455487,0.040825746,0.059882231,0.01332486,0.015931085,0.020917702,0.014770112,0.034998845,0.002296913,0.004087817,0.002273602,0.041214457,0.031001759,0.030282666,0.015459394,0.022340397,0.004182703,0.017281902,0.080143774,0.09138337,0.102541006
"Methionine","Amino Acid",0.00562666172727273,0.0403116245454545,0.0436563697272727,0.0375482397272727,0.0810339461818182,0.0776190326363636,0.0384700426363636,0.00225941445454545,0.00172883081818182,0.000727750132374483,0.0780373300909091,0.00504714818181818,0.0511012126363636,0.0555690296363636,0.0497729949090909,0.0502808674545455,0.0539337522727273,0.0518072813636364,0.0370587074545455,0.0200490754545455,0.0208080899090909,0.026463399,0.0262511267272727,0.0298254352727273,0.00481692718181818,0.0395171163636364,0.0319070193636364,0.0387715747272727
"Methioninesulfoxide","Organic acids",0.023617844,0.020469558,0.020638809,0.034765131,0.040200141,0.043400753,0.02111638,0.049873911,0.045431923,0.061867297,0.038109005,0.020250703,0.027929237,0.051380686,0.023554874,0.057392276,0.026776884,0.06263153,0.008881783,0.017355916,0.01308679,0.006421723,0.005234793,0.031961528,0.021494548,0.080066705,0.057683562,0.088405714
"Methohexital","Other",0.021350735,0.044754,0.127808312,0.033132864,0.053604766,0.056409844,0.118459064,0.034583902,0.007711803,0.036665982,0.009808718,0.018218819,0.048039493,0.035994714,0.015937517,0.045056684,0.008555286,0.057419551,0.011939581,0.014374745,0.058330931,0.008945551,0.008699163,0.033096634,0.015296109,0.02583384,0.022176625,0.027794771
"Mucic acid","Carbohydrates",0.004145426,0.189912841,0.184366654,0.17127094,0.01711213,0.020304584,0.236340769,0.0270293,0.048408065,0.02653307,0.016852108,0.001346992,0.002820959,0.003543356,0.003575685,0.003034371,0.013157251,0.011025511,0.000143563,7.97197393198448e-06,0.000181015,0.003967804,0.004552099,0.000684402,0.009388814,0.000118189,0.00012036,5.57698942305637e-05
"N-acetylaspartic acid","Organic acids",0.010643762,0.012904705,0.015558052,0.016824272,0.004467546,0.016543146,0.012649657,0.033169347,0.028396985,0.043987632,0.012280628,0.000325907,0.0676455,0.071845532,0.04358307,0.037570703,0.036107627,0.037543723,0.009994916,0.009201475,0.00864392,0.024519242,0.019217552,0.046918433,0.011078061,0.154838357,0.084147373,0.129392879
"N-acetylglutamic acid","Organic acids",0.001961933,0.005781503,0.005920725,0.006086491,0.006477836,0.006902058,0.00627007,0.015249449,0.019444104,0.014818221,0.006343101,0.001655414,0.043699227,0.109127824,0.033736475,0.028473338,0.021659625,0.029060187,0.081276122,0.050650332,0.071862276,0.018462548,0.014387581,0.026961388,0.001851975,0.159091871,0.070556755,0.142231573
"N-acetylhistidine","Organic acids",5.2488188653091e-08,0.041238448,0.051772665,0.040903835,0.132441067,0.095583924,0.03766844,0.024775999,0.008350927,0.031404495,0.138566203,5.48369415997121e-08,0.020725133,0.029964349,0.011115823,0.029750786,0.02063205,0.027825532,0.005501941,0.00631225,0.012879615,0.020435904,0.010734423,0.016710467,5.9161026645966e-08,0.112294809,0.025688422,0.046722326
"N-acetylleucine","Organic acids",0.000408717264269916,0.0053497415,0.00777986475,0.0076258225,0.003323684,0.00286427775,0.00402145125,0.013769648,0.01583299775,0.0129286895,0.00221305675,0.0006195035,0.05593324275,0.10266454975,0.12220959575,0.015071252,0.010511745,0.01558930025,0.04133248425,0.0272009095,0.0112472235,0.007338455,0.00522465,0.01092430275,0.00061504575,0.35689427375,0.042748414,0.09775710175
"N-acetylmethionine","Organic acids",2.56950436203126e-05,0.027438443,0.028659678,0.024834228,0.000472389,0.00054788,0.027080049,0.003406191,0.004373372,0.000598031,0.001409482,2.72405054690553e-05,0.069012063,0.100476775,0.052925058,0.077127283,0.105383115,0.08935261,0.021598435,0.013203612,0.00351887,0.005200235,0.004562377,0.027784807,0.001362325,0.145503012,0.063503967,0.100612776
"N-acetylphenylalanine","Organic acids",0.00812738994920084,0.057470658,0.0613976453333333,0.0473644996666667,0.00316052766666667,0.00372894133333333,0.0374187533333333,0.0283257266666667,0.0310845403333333,0.0292651423333333,0.00169367766666667,0.00589149066666667,0.0583162806666667,0.0871684453333333,0.0372182283333333,0.0133402893333333,0.00736065866666667,0.013968267,0.0216942773333333,0.0150217053333333,0.0146009756666667,0.00517005066666667,0.00412136366666667,0.0119094476666667,0.00712966033333333,0.228908674,0.049080643,0.110062040333333
"N-acetyltryptophan","Organic acids",0.0168751925,0.1056753385,0.114517749,0.1050586745,0.010236861,0.0080635425,0.1143161095,0.047610198,0.033912843,0.080696028,0.007891489,0.014735699,0.02124113,0.0218063345,0.011333759,0.0489409725,0.014037194,0.025351028,0.009445879,0.0097709015,0.0077357505,0.0402547335,0.028582584,0.017256549,0.013200597,0.041542244,0.0156235415,0.014287078
"N-formylmethionine","Organic acids",0.001609438,0.011158935,0.011530391,0.0118133,0.035624616,0.029538732,0.010004621,0.001740942,0.002026875,0.000161633,0.025287923,0.0015427,0.04672215,0.041550971,0.036020429,0.084142011,0.11217226,0.089474298,0.027647712,0.015725688,0.01462937,0.028974503,0.021527716,0.057469288,0.000700504,0.082782778,0.063127429,0.135292786
"N,n-dimethylarginine","Organic acids",0.049279499,0.033872227,0.033898025,0.035188592,0.016404103,0.015019415,0.034529987,0.007453105,0.010716377,0.00971878,0.012463087,0.054815107,0.039148649,0.04660572,0.043001385,0.052946879,0.044369022,0.049294583,0.022020457,0.023333199,0.024503122,0.046785457,0.04781642,0.049556884,0.058796921,0.050200736,0.04796493,0.040297333
"N,n-dimethylglycine","Organic acids",0.0039646125,0.0016729265,0.002262719,0.00264911,0.002991573,0.00265400372462157,0.0014901945,0.0161579735,0.003962752,0.022371396,0.003430314,0.0036501225,0.0360893735,0.090616474,0.051168319,0.0654216505,0.061510309,0.1122272085,0.063899848,0.102156158,0.0612268345,0.042165001,0.0394961405,0.031766887,0.0041147035,0.058389371,0.047057951,0.065436075
"N6-isopentenyladenosine","Nucleosides",0.000371645,0.003136162,0.00143916,0.003336689,0.00078876,0.000631648,0.00498964,0.00254153,0.001260457,0.002898449,2.98473068236117e-08,0.000976553,0.014563563,0.009363692,0.01589943,0.005719729,0.346446335,0.298854814,0.04910431,0.030999272,0.036402552,0.006842143,0.050484121,0.060319022,0.000238539,0.023217486,0.01036832,0.018805951
"N8-acetylspermidine","Organic acids",0.015926202,0.010289075,0.007611099,0.008608232,0.01156938,0.008662942,0.007200459,0.023989395,0.026501729,0.021324656,0.006171273,0.015883623,0.059366019,0.04150513,0.044858224,0.040098355,0.025271046,0.03075617,0.055521181,0.052572438,0.054249176,0.074049387,0.058855254,0.180415861,0.00856686,0.021798566,0.040028536,0.048349734
"Naringenin","Other",7.33759539955186e-05,1.32071715068019e-07,0.000168959,0.000485936,0.01629419,8.9413855125912e-08,0.001542499,0.000749718,0.002263087,0.000208982,1.04792326230307e-07,9.2302286692344e-08,0.021915683,0.048421712,0.032118487,0.161696369,0.320334168,0.260449764,0.017431391,0.008479525,0.001615369,0.031300797,0.01983591,0.054275999,0.000239126,1.10919504955474e-07,9.82849372275992e-05,1.36613185537709e-07
"Niacin","Vitamins",0.002273101,0.0054303125,0.005564205,0.0051006345,0.0107736945,0.0095198295,0.004861233,0.009084803,0.009625728,0.0106101755,0.0063184175,0.002290927,0.052856509,0.0384930365,0.0427245605,0.057529449,0.06640612,0.0517365525,0.035312629,0.0319796585,0.036114837,0.0828883095,0.1685779735,0.080040041,0.002188706,0.063156289,0.0534201135,0.0551221545
"Niacinamide","Vitamins",0.00104898195864473,0.0052803675,0.007543591,0.01018083,9.82599691104524e-05,0.00010225802923736,0.0089513255,0.008730496,0.0076158715,0.0122865875,6.84225126631309e-05,0.00132138927739715,0.0166069645,0.020882113,0.0149897475,0.0470706235,0.1192807085,0.1315202335,0.129927683,0.0722671785,0.152169451,0.0911005605,0.055123905,0.0188876865,0.00128847260649003,0.018877916,0.0173129025,0.029465473
"Np-000004(11)","Other",0.001929118,0.006910463,0.009411855,0.001419371,0.152360987,0.162776257,0.002113127,0.001469095,0.001590874,0.001323496,0.132281967,3.56061636205232e-07,0.009890636,0.069857937,0.062544023,0.038812512,0.056798653,0.065567072,0.046837153,0.056926685,0.002994465,0.017695835,0.015230471,0.066018757,3.43230150950494e-07,0.005674506,0.006052647,0.005511339
"O-acetyl-l-homoserine","Organic acids",0.0370140215,0.0343721255,0.0090426015,0.009065145,0.0913771265,0.074317582,0.006459994,0.010539421,0.0136920785,0.0115973595,0.020926369,0.0221814265,0.0313847195,0.0441161225,0.0418620195,0.0388688185,0.084272064,0.053556545,0.059516492,0.0334397635,0.036208587,0.015338705,0.0220005345,0.024675102,0.003796023,0.065473555,0.0460376835,0.058868016
