Metabolite,Hyd,avg,Category
"N,N-Dimethylglycine",HyPep.4601N_2,0.002654004,Organic acids
"N,N-Dimethylglycine",HyPep.4601N_3,0.003430314,Organic acids
"N,N-Dimethylglycine",HyPep.7504_1,0.016157974,Organic acids
"N,N-Dimethylglycine",HyPep.7504_2,0.003962752,Organic acids
"N,N-Dimethylglycine",HyPep.7504_3,0.022371396,Organic acids
"N,N-Dimethylglycine",HyPep.YE_1,0.065436075,Organic acids
"N,N-Dimethylglycine",HyPep.YE_2,0.058389371,Organic acids
"N,N-Dimethylglycine",HyPep.YE_3,0.047057951,Organic acids
N6-Isopentenyladenosine,HY.YEST.412_1,0.014563563,Nucleosides
N6-Isopentenyladenosine,HY.YEST.412_2,0.009363692,Nucleosides
N6-Isopentenyladenosine,HY.YEST.412_3,0.01589943,Nucleosides
N6-Isopentenyladenosine,HY.YEST.466_1,0.005719729,Nucleosides
N6-Isopentenyladenosine,HY.YEST.466_2,0.346446335,Nucleosides
N6-Isopentenyladenosine,HY.YEST.466_3,0.298854814,Nucleosides
N6-Isopentenyladenosine,HY.YEST.503_1,0.04910431,Nucleosides
N6-Isopentenyladenosine,HY.YEST.503_2,0.030999272,Nucleosides
N6-Isopentenyladenosine,HY.YEST.503_3,0.036402552,Nucleosides
N6-Isopentenyladenosine,HY.YEST.555_1,0.006842143,Nucleosides
N6-Isopentenyladenosine,HY.YEST.555_2,0.050484121,Nucleosides
N6-Isopentenyladenosine,HY.YEST.555_3,0.060319022,Nucleosides
N6-Isopentenyladenosine,HyPea.7404_1,0.000238539,Nucleosides
N6-Isopentenyladenosine,HyPea.7404_2,0.000976553,Nucleosides
N6-Isopentenyladenosine,HyPea.7404_3,0.000371645,Nucleosides
N6-Isopentenyladenosine,HyPep.1510_1,0.003136162,Nucleosides
N6-Isopentenyladenosine,HyPep.1510_2,0.00143916,Nucleosides
N6-Isopentenyladenosine,HyPep.1510_3,0.00498964,Nucleosides
N6-Isopentenyladenosine,HyPep.1510_4,0.003336689,Nucleosides
N6-Isopentenyladenosine,HyPep.4601N_1,0.00078876,Nucleosides
N6-Isopentenyladenosine,HyPep.4601N_2,0.000631648,Nucleosides
N6-Isopentenyladenosine,HyPep.4601N_3,2.98E-08,Nucleosides
N6-Isopentenyladenosine,HyPep.7504_1,0.00254153,Nucleosides
N6-Isopentenyladenosine,HyPep.7504_2,0.001260457,Nucleosides
N6-Isopentenyladenosine,HyPep.7504_3,0.002898449,Nucleosides
N6-Isopentenyladenosine,HyPep.YE_1,0.018805951,Nucleosides
N6-Isopentenyladenosine,HyPep.YE_2,0.023217486,Nucleosides
N6-Isopentenyladenosine,HyPep.YE_3,0.01036832,Nucleosides
N8-Acetylspermidine,HY.YEST.412_1,0.059366019,Organic acids
N8-Acetylspermidine,HY.YEST.412_2,0.04150513,Organic acids
N8-Acetylspermidine,HY.YEST.412_3,0.044858224,Organic acids
N8-Acetylspermidine,HY.YEST.466_1,0.040098355,Organic acids
N8-Acetylspermidine,HY.YEST.466_2,0.025271046,Organic acids
N8-Acetylspermidine,HY.YEST.466_3,0.03075617,Organic acids
N8-Acetylspermidine,HY.YEST.503_1,0.055521181,Organic acids
N8-Acetylspermidine,HY.YEST.503_2,0.052572438,Organic acids
N8-Acetylspermidine,HY.YEST.503_3,0.054249176,Organic acids
N8-Acetylspermidine,HY.YEST.555_1,0.074049387,Organic acids
N8-Acetylspermidine,HY.YEST.555_2,0.058855254,Organic acids
N8-Acetylspermidine,HY.YEST.555_3,0.180415861,Organic acids
N8-Acetylspermidine,HyPea.7404_1,0.00856686,Organic acids
N8-Acetylspermidine,HyPea.7404_2,0.015883623,Organic acids
N8-Acetylspermidine,HyPea.7404_3,0.015926202,Organic acids
N8-Acetylspermidine,HyPep.1510_1,0.010289075,Organic acids
N8-Acetylspermidine,HyPep.1510_2,0.007611099,Organic acids
N8-Acetylspermidine,HyPep.1510_3,0.007200459,Organic acids
N8-Acetylspermidine,HyPep.1510_4,0.008608232,Organic acids
N8-Acetylspermidine,HyPep.4601N_1,0.01156938,Organic acids
N8-Acetylspermidine,HyPep.4601N_2,0.008662942,Organic acids
N8-Acetylspermidine,HyPep.4601N_3,0.006171273,Organic acids
N8-Acetylspermidine,HyPep.7504_1,0.023989395,Organic acids
N8-Acetylspermidine,HyPep.7504_2,0.026501729,Organic acids
N8-Acetylspermidine,HyPep.7504_3,0.021324656,Organic acids
N8-Acetylspermidine,HyPep.YE_1,0.048349734,Organic acids
N8-Acetylspermidine,HyPep.YE_2,0.021798566,Organic acids
N8-Acetylspermidine,HyPep.YE_3,0.040028536,Organic acids
Naringenin,HY.YEST.412_1,0.021915683,Other
Naringenin,HY.YEST.412_2,0.048421712,Other
Naringenin,HY.YEST.412_3,0.032118487,Other
Naringenin,HY.YEST.466_1,0.161696369,Other
Naringenin,HY.YEST.466_2,0.320334168,Other
Naringenin,HY.YEST.466_3,0.260449764,Other
Naringenin,HY.YEST.503_1,0.017431391,Other
Naringenin,HY.YEST.503_2,0.008479525,Other
Naringenin,HY.YEST.503_3,0.001615369,Other
Naringenin,HY.YEST.555_1,0.031300797,Other
Naringenin,HY.YEST.555_2,0.01983591,Other
Naringenin,HY.YEST.555_3,0.054275999,Other
Naringenin,HyPea.7404_1,0.000239126,Other
Naringenin,HyPea.7404_2,9.23E-08,Other
Naringenin,HyPea.7404_3,7.34E-05,Other
Naringenin,HyPep.1510_1,1.32E-07,Other
Naringenin,HyPep.1510_2,0.000168959,Other
Naringenin,HyPep.1510_3,0.001542499,Other
Naringenin,HyPep.1510_4,0.000485936,Other
Naringenin,HyPep.4601N_1,0.01629419,Other
Naringenin,HyPep.4601N_2,8.94E-08,Other
Naringenin,HyPep.4601N_3,1.05E-07,Other
Naringenin,HyPep.7504_1,0.000749718,Other
Naringenin,HyPep.7504_2,0.002263087,Other
Naringenin,HyPep.7504_3,0.000208982,Other
Naringenin,HyPep.YE_1,1.37E-07,Other
Naringenin,HyPep.YE_2,1.11E-07,Other
Naringenin,HyPep.YE_3,9.83E-05,Other
Niacin,HY.YEST.412_1,0.052856509,Vitamins
Niacin,HY.YEST.412_2,0.038493037,Vitamins
Niacin,HY.YEST.412_3,0.042724561,Vitamins
Niacin,HY.YEST.466_1,0.057529449,Vitamins
Niacin,HY.YEST.466_2,0.06640612,Vitamins
Niacin,HY.YEST.466_3,0.051736553,Vitamins
Niacin,HY.YEST.503_1,0.035312629,Vitamins
Niacin,HY.YEST.503_2,0.031979659,Vitamins
Niacin,HY.YEST.503_3,0.036114837,Vitamins
Niacin,HY.YEST.555_1,0.08288831,Vitamins
Niacin,HY.YEST.555_2,0.168577974,Vitamins
Niacin,HY.YEST.555_3,0.080040041,Vitamins
Niacin,HyPea.7404_1,0.002188706,Vitamins
Niacin,HyPea.7404_2,0.002290927,Vitamins
Niacin,HyPea.7404_3,0.002273101,Vitamins
Niacin,HyPep.1510_1,0.005430313,Vitamins
Niacin,HyPep.1510_2,0.005564205,Vitamins
Niacin,HyPep.1510_3,0.004861233,Vitamins
Niacin,HyPep.1510_4,0.005100635,Vitamins
Niacin,HyPep.4601N_1,0.010773695,Vitamins
Niacin,HyPep.4601N_2,0.00951983,Vitamins
Niacin,HyPep.4601N_3,0.006318418,Vitamins
Niacin,HyPep.7504_1,0.009084803,Vitamins
Niacin,HyPep.7504_2,0.009625728,Vitamins
Niacin,HyPep.7504_3,0.010610176,Vitamins
Niacin,HyPep.YE_1,0.055122155,Vitamins
Niacin,HyPep.YE_2,0.063156289,Vitamins
Niacin,HyPep.YE_3,0.053420114,Vitamins
Niacinamide,HY.YEST.412_1,0.016606965,Vitamins
Niacinamide,HY.YEST.412_2,0.020882113,Vitamins
Niacinamide,HY.YEST.412_3,0.014989748,Vitamins
Niacinamide,HY.YEST.466_1,0.047070624,Vitamins
Niacinamide,HY.YEST.466_2,0.119280709,Vitamins
Niacinamide,HY.YEST.466_3,0.131520234,Vitamins
Niacinamide,HY.YEST.503_1,0.129927683,Vitamins
Niacinamide,HY.YEST.503_2,0.072267179,Vitamins
Niacinamide,HY.YEST.503_3,0.152169451,Vitamins
Niacinamide,HY.YEST.555_1,0.091100561,Vitamins
Niacinamide,HY.YEST.555_2,0.055123905,Vitamins
Niacinamide,HY.YEST.555_3,0.018887687,Vitamins
Niacinamide,HyPea.7404_1,0.001288473,Vitamins
Niacinamide,HyPea.7404_2,0.001321389,Vitamins
Niacinamide,HyPea.7404_3,0.001048982,Vitamins
Niacinamide,HyPep.1510_1,0.005280368,Vitamins
Niacinamide,HyPep.1510_2,0.007543591,Vitamins
Niacinamide,HyPep.1510_3,0.008951326,Vitamins
Niacinamide,HyPep.1510_4,0.01018083,Vitamins
Niacinamide,HyPep.4601N_1,9.83E-05,Vitamins
Niacinamide,HyPep.4601N_2,0.000102258,Vitamins
Niacinamide,HyPep.4601N_3,6.84E-05,Vitamins
Niacinamide,HyPep.7504_1,0.008730496,Vitamins
Niacinamide,HyPep.7504_2,0.007615872,Vitamins
Niacinamide,HyPep.7504_3,0.012286588,Vitamins
Niacinamide,HyPep.YE_1,0.029465473,Vitamins
Niacinamide,HyPep.YE_2,0.018877916,Vitamins
Niacinamide,HyPep.YE_3,0.017312903,Vitamins
Np-000004(11),HY.YEST.412_1,0.009890636,Other
Np-000004(11),HY.YEST.412_2,0.069857937,Other
Np-000004(11),HY.YEST.412_3,0.062544023,Other
Np-000004(11),HY.YEST.466_1,0.038812512,Other
Np-000004(11),HY.YEST.466_2,0.056798653,Other
Np-000004(11),HY.YEST.466_3,0.065567072,Other
Np-000004(11),HY.YEST.503_1,0.046837153,Other
Np-000004(11),HY.YEST.503_2,0.056926685,Other
Np-000004(11),HY.YEST.503_3,0.002994465,Other
Np-000004(11),HY.YEST.555_1,0.017695835,Other
Np-000004(11),HY.YEST.555_2,0.015230471,Other
Np-000004(11),HY.YEST.555_3,0.066018757,Other
Np-000004(11),HyPea.7404_1,3.43E-07,Other
Np-000004(11),HyPea.7404_2,3.56E-07,Other
Np-000004(11),HyPea.7404_3,0.001929118,Other
Np-000004(11),HyPep.1510_1,0.006910463,Other
Np-000004(11),HyPep.1510_2,0.009411855,Other
Np-000004(11),HyPep.1510_3,0.002113127,Other
Np-000004(11),HyPep.1510_4,0.001419371,Other
Np-000004(11),HyPep.4601N_1,0.152360987,Other
Np-000004(11),HyPep.4601N_2,0.162776257,Other
Np-000004(11),HyPep.4601N_3,0.132281967,Other
Np-000004(11),HyPep.7504_1,0.001469095,Other
Np-000004(11),HyPep.7504_2,0.001590874,Other
Np-000004(11),HyPep.7504_3,0.001323496,Other
Np-000004(11),HyPep.YE_1,0.005511339,Other
Np-000004(11),HyPep.YE_2,0.005674506,Other
Np-000004(11),HyPep.YE_3,0.006052647,Other
O-Acetyl-L-Homoserine,HY.YEST.412_1,0.03138472,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.412_2,0.044116123,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.412_3,0.04186202,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.466_1,0.038868819,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.466_2,0.084272064,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.466_3,0.053556545,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.503_1,0.059516492,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.503_2,0.033439764,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.503_3,0.036208587,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.555_1,0.015338705,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.555_2,0.022000535,Organic acids
O-Acetyl-L-Homoserine,HY.YEST.555_3,0.024675102,Organic acids
O-Acetyl-L-Homoserine,HyPea.7404_1,0.003796023,Organic acids
O-Acetyl-L-Homoserine,HyPea.7404_2,0.022181427,Organic acids
O-Acetyl-L-Homoserine,HyPea.7404_3,0.037014022,Organic acids
O-Acetyl-L-Homoserine,HyPep.1510_1,0.034372126,Organic acids
O-Acetyl-L-Homoserine,HyPep.1510_2,0.009042602,Organic acids
O-Acetyl-L-Homoserine,HyPep.1510_3,0.006459994,Organic acids
O-Acetyl-L-Homoserine,HyPep.1510_4,0.009065145,Organic acids
O-Acetyl-L-Homoserine,HyPep.4601N_1,0.091377127,Organic acids
O-Acetyl-L-Homoserine,HyPep.4601N_2,0.074317582,Organic acids
O-Acetyl-L-Homoserine,HyPep.4601N_3,0.020926369,Organic acids
O-Acetyl-L-Homoserine,HyPep.7504_1,0.010539421,Organic acids
O-Acetyl-L-Homoserine,HyPep.7504_2,0.013692079,Organic acids
O-Acetyl-L-Homoserine,HyPep.7504_3,0.01159736,Organic acids
O-Acetyl-L-Homoserine,HyPep.YE_1,0.058868016,Organic acids
O-Acetyl-L-Homoserine,HyPep.YE_2,0.065473555,Organic acids
O-Acetyl-L-Homoserine,HyPep.YE_3,0.046037684,Organic acids
Ornithine,HY.YEST.412_1,0.044309993,Amino Acid
Ornithine,HY.YEST.412_2,0.067407591,Amino Acid
Ornithine,HY.YEST.412_3,0.036239133,Amino Acid
Ornithine,HY.YEST.466_1,0.040214586,Amino Acid
Ornithine,HY.YEST.466_2,0.050426896,Amino Acid
Ornithine,HY.YEST.466_3,0.139303022,Amino Acid
Ornithine,HY.YEST.503_1,0.068892342,Amino Acid
Ornithine,HY.YEST.503_2,0.066381956,Amino Acid
Ornithine,HY.YEST.503_3,0.088159616,Amino Acid
Ornithine,HY.YEST.555_1,0.024623206,Amino Acid
Ornithine,HY.YEST.555_2,0.01585497,Amino Acid
Ornithine,HY.YEST.555_3,0.010918311,Amino Acid
Ornithine,HyPea.7404_1,0.003657551,Amino Acid
Ornithine,HyPea.7404_2,0.00184762,Amino Acid
Ornithine,HyPea.7404_3,0.002869688,Amino Acid
Ornithine,HyPep.1510_1,0.000375141,Amino Acid
Ornithine,HyPep.1510_2,0.000313359,Amino Acid
Ornithine,HyPep.1510_3,0.00037686,Amino Acid
Ornithine,HyPep.1510_4,0.000352162,Amino Acid
Ornithine,HyPep.4601N_1,0.000481751,Amino Acid
Ornithine,HyPep.4601N_2,0.000681934,Amino Acid
Ornithine,HyPep.4601N_3,0.00049949,Amino Acid
Ornithine,HyPep.7504_1,0.003472399,Amino Acid
Ornithine,HyPep.7504_2,0.00353416,Amino Acid
Ornithine,HyPep.7504_3,0.001552228,Amino Acid
Ornithine,HyPep.YE_1,0.131444516,Amino Acid
Ornithine,HyPep.YE_2,0.129944164,Amino Acid
Ornithine,HyPep.YE_3,0.065865355,Amino Acid
P-Toluenesulfonic Acid,HY.YEST.412_1,0.044433504,Other
P-Toluenesulfonic Acid,HY.YEST.412_2,0.001733429,Other
P-Toluenesulfonic Acid,HY.YEST.412_3,0.00012919,Other
P-Toluenesulfonic Acid,HY.YEST.466_1,0.039877658,Other
P-Toluenesulfonic Acid,HY.YEST.466_2,0.143784971,Other
P-Toluenesulfonic Acid,HY.YEST.466_3,0.108199288,Other
P-Toluenesulfonic Acid,HY.YEST.503_1,0.036242481,Other
P-Toluenesulfonic Acid,HY.YEST.503_2,0.027264098,Other
P-Toluenesulfonic Acid,HY.YEST.503_3,0.010979666,Other
P-Toluenesulfonic Acid,HY.YEST.555_1,0.008879534,Other
P-Toluenesulfonic Acid,HY.YEST.555_2,0.01468843,Other
P-Toluenesulfonic Acid,HY.YEST.555_3,0.061871175,Other
P-Toluenesulfonic Acid,HyPea.7404_1,0.01276403,Other
P-Toluenesulfonic Acid,HyPea.7404_2,0.011474049,Other
P-Toluenesulfonic Acid,HyPea.7404_3,0.008989229,Other
P-Toluenesulfonic Acid,HyPep.1510_1,0.013666028,Other
P-Toluenesulfonic Acid,HyPep.1510_2,0.011886058,Other
P-Toluenesulfonic Acid,HyPep.1510_3,0.021065434,Other
P-Toluenesulfonic Acid,HyPep.1510_4,0.009984585,Other
P-Toluenesulfonic Acid,HyPep.4601N_1,0.001304671,Other
P-Toluenesulfonic Acid,HyPep.4601N_2,0.00403428,Other
P-Toluenesulfonic Acid,HyPep.4601N_3,0.004230056,Other
P-Toluenesulfonic Acid,HyPep.7504_1,0.068365014,Other
P-Toluenesulfonic Acid,HyPep.7504_2,0.020722071,Other
P-Toluenesulfonic Acid,HyPep.7504_3,0.078003764,Other
P-Toluenesulfonic Acid,HyPep.YE_1,0.159658493,Other
P-Toluenesulfonic Acid,HyPep.YE_2,0.016143846,Other
P-Toluenesulfonic Acid,HyPep.YE_3,0.059624966,Other
Pantethine,HY.YEST.412_1,0.043026344,Organic acids
Pantethine,HY.YEST.412_2,0.094626935,Organic acids
Pantethine,HY.YEST.412_3,0.149054105,Organic acids
Pantethine,HY.YEST.466_1,2.70E-07,Organic acids
Pantethine,HY.YEST.466_2,3.80E-07,Organic acids
Pantethine,HY.YEST.466_3,2.91E-07,Organic acids
Pantethine,HY.YEST.503_1,0.005830338,Organic acids
Pantethine,HY.YEST.503_2,0.006648395,Organic acids
Pantethine,HY.YEST.503_3,3.68E-07,Organic acids
Pantethine,HY.YEST.555_1,0.005925123,Organic acids
Pantethine,HY.YEST.555_2,0.003286768,Organic acids
Pantethine,HY.YEST.555_3,0.008021427,Organic acids
Pantethine,HyPea.7404_1,3.26E-07,Organic acids
Pantethine,HyPea.7404_2,3.12E-07,Organic acids
Pantethine,HyPea.7404_3,2.99E-07,Organic acids
Pantethine,HyPep.1510_1,0.080618991,Organic acids
Pantethine,HyPep.1510_2,0.068667767,Organic acids
Pantethine,HyPep.1510_3,0.087759889,Organic acids
Pantethine,HyPep.1510_4,0.073307372,Organic acids
Pantethine,HyPep.4601N_1,0.014701866,Organic acids
Pantethine,HyPep.4601N_2,0.021408424,Organic acids
Pantethine,HyPep.4601N_3,0.005221508,Organic acids
Pantethine,HyPep.7504_1,0.013362224,Organic acids
Pantethine,HyPep.7504_2,0.008615717,Organic acids
Pantethine,HyPep.7504_3,0.004549398,Organic acids
Pantethine,HyPep.YE_1,0.120403535,Organic acids
Pantethine,HyPep.YE_2,0.133135386,Organic acids
Pantethine,HyPep.YE_3,0.051826244,Organic acids
Pantothenic Acid,HY.YEST.412_1,0.038530274,Vitamins
Pantothenic Acid,HY.YEST.412_2,0.088300633,Vitamins
Pantothenic Acid,HY.YEST.412_3,0.050220353,Vitamins
Pantothenic Acid,HY.YEST.466_1,0.070700919,Vitamins
Pantothenic Acid,HY.YEST.466_2,0.083996865,Vitamins
Pantothenic Acid,HY.YEST.466_3,0.087139202,Vitamins
Pantothenic Acid,HY.YEST.503_1,0.075849816,Vitamins
Pantothenic Acid,HY.YEST.503_2,0.046785267,Vitamins
Pantothenic Acid,HY.YEST.503_3,0.046991258,Vitamins
Pantothenic Acid,HY.YEST.555_1,0.030612528,Vitamins
Pantothenic Acid,HY.YEST.555_2,0.02552224,Vitamins
Pantothenic Acid,HY.YEST.555_3,0.032849662,Vitamins
Pantothenic Acid,HyPea.7404_1,0.003990093,Vitamins
Pantothenic Acid,HyPea.7404_2,0.003460581,Vitamins
Pantothenic Acid,HyPea.7404_3,0.00329627,Vitamins
Pantothenic Acid,HyPep.1510_1,0.01381321,Vitamins
Pantothenic Acid,HyPep.1510_2,0.014326225,Vitamins
Pantothenic Acid,HyPep.1510_3,0.011342325,Vitamins
Pantothenic Acid,HyPep.1510_4,0.010465075,Vitamins
Pantothenic Acid,HyPep.4601N_1,0.005202932,Vitamins
Pantothenic Acid,HyPep.4601N_2,0.003925051,Vitamins
Pantothenic Acid,HyPep.4601N_3,0.002737499,Vitamins
Pantothenic Acid,HyPep.7504_1,0.01063769,Vitamins
Pantothenic Acid,HyPep.7504_2,0.011898058,Vitamins
Pantothenic Acid,HyPep.7504_3,0.009543546,Vitamins
Pantothenic Acid,HyPep.YE_1,0.073331211,Vitamins
Pantothenic Acid,HyPep.YE_2,0.055640146,Vitamins
Pantothenic Acid,HyPep.YE_3,0.088891077,Vitamins
Phenanthridine,HY.YEST.412_1,0.148224015,Other
Phenanthridine,HY.YEST.412_2,0.081512177,Other
Phenanthridine,HY.YEST.412_3,0.001943919,Other
Phenanthridine,HY.YEST.466_1,0.234892915,Other
Phenanthridine,HY.YEST.466_2,0.033664174,Other
Phenanthridine,HY.YEST.466_3,0.079029868,Other
Phenanthridine,HY.YEST.503_1,0.027526547,Other
Phenanthridine,HY.YEST.503_2,0.013147245,Other
Phenanthridine,HY.YEST.503_3,0.011001906,Other
Phenanthridine,HY.YEST.555_1,0.025102106,Other
Phenanthridine,HY.YEST.555_2,0.027370441,Other
Phenanthridine,HY.YEST.555_3,0.038142933,Other
Phenanthridine,HyPea.7404_1,0.000284132,Other
Phenanthridine,HyPea.7404_2,0.001851847,Other
Phenanthridine,HyPea.7404_3,0.008125197,Other
Phenanthridine,HyPep.1510_1,0.005011201,Other
Phenanthridine,HyPep.1510_2,0.006359911,Other
Phenanthridine,HyPep.1510_3,0.006292946,Other
Phenanthridine,HyPep.1510_4,0.008645042,Other
Phenanthridine,HyPep.4601N_1,0.020506912,Other
Phenanthridine,HyPep.4601N_2,0.015615208,Other
Phenanthridine,HyPep.4601N_3,0.008155246,Other
Phenanthridine,HyPep.7504_1,0.026472292,Other
Phenanthridine,HyPep.7504_2,0.076019141,Other
Phenanthridine,HyPep.7504_3,0.03013054,Other
Phenanthridine,HyPep.YE_1,0.007780573,Other
Phenanthridine,HyPep.YE_2,0.050485938,Other
Phenanthridine,HyPep.YE_3,0.006705629,Other
Phenylacetaldehyde,HY.YEST.412_1,0.010902102,Other
Phenylacetaldehyde,HY.YEST.412_2,0.008143467,Other
Phenylacetaldehyde,HY.YEST.412_3,0.082393024,Other
Phenylacetaldehyde,HY.YEST.466_1,0.10300934,Other
Phenylacetaldehyde,HY.YEST.466_2,0.061389673,Other
Phenylacetaldehyde,HY.YEST.466_3,0.352739228,Other
Phenylacetaldehyde,HY.YEST.503_1,0.107224335,Other
Phenylacetaldehyde,HY.YEST.503_2,0.073196091,Other
Phenylacetaldehyde,HY.YEST.503_3,0.006277489,Other
Phenylacetaldehyde,HY.YEST.555_1,0.000852939,Other
Phenylacetaldehyde,HY.YEST.555_2,0.000858947,Other
Phenylacetaldehyde,HY.YEST.555_3,0.020367981,Other
Phenylacetaldehyde,HyPea.7404_1,3.24E-05,Other
Phenylacetaldehyde,HyPea.7404_2,3.07E-05,Other
Phenylacetaldehyde,HyPea.7404_3,3.06E-05,Other
Phenylacetaldehyde,HyPep.1510_1,0.000777387,Other
Phenylacetaldehyde,HyPep.1510_2,0.000894489,Other
Phenylacetaldehyde,HyPep.1510_3,0.000733894,Other
Phenylacetaldehyde,HyPep.1510_4,0.000946211,Other
Phenylacetaldehyde,HyPep.4601N_1,0.00141,Other
Phenylacetaldehyde,HyPep.4601N_2,0.001497681,Other
Phenylacetaldehyde,HyPep.4601N_3,0.002190123,Other
Phenylacetaldehyde,HyPep.7504_1,0.00415365,Other
Phenylacetaldehyde,HyPep.7504_2,0.004910439,Other
Phenylacetaldehyde,HyPep.7504_3,0.002809249,Other
Phenylacetaldehyde,HyPep.YE_1,0.012907295,Other
Phenylacetaldehyde,HyPep.YE_2,0.133715738,Other
Phenylacetaldehyde,HyPep.YE_3,0.005605455,Other
Phenylalanine,HY.YEST.412_1,0.053730777,Amino Acid
Phenylalanine,HY.YEST.412_2,0.060561032,Amino Acid
Phenylalanine,HY.YEST.412_3,0.05798066,Amino Acid
Phenylalanine,HY.YEST.466_1,0.05761457,Amino Acid
Phenylalanine,HY.YEST.466_2,0.060497595,Amino Acid
Phenylalanine,HY.YEST.466_3,0.07278046,Amino Acid
Phenylalanine,HY.YEST.503_1,0.032631882,Amino Acid
Phenylalanine,HY.YEST.503_2,0.024992686,Amino Acid
Phenylalanine,HY.YEST.503_3,0.022494293,Amino Acid
Phenylalanine,HY.YEST.555_1,0.023218681,Amino Acid
Phenylalanine,HY.YEST.555_2,0.023137018,Amino Acid
Phenylalanine,HY.YEST.555_3,0.029257616,Amino Acid
Phenylalanine,HyPea.7404_1,0.016225367,Amino Acid
Phenylalanine,HyPea.7404_2,0.016550446,Amino Acid
Phenylalanine,HyPea.7404_3,0.019208416,Amino Acid
Phenylalanine,HyPep.1510_1,0.027752332,Amino Acid
Phenylalanine,HyPep.1510_2,0.030145,Amino Acid
Phenylalanine,HyPep.1510_3,0.028283979,Amino Acid
Phenylalanine,HyPep.1510_4,0.025505289,Amino Acid
Phenylalanine,HyPep.4601N_1,0.032947821,Amino Acid
Phenylalanine,HyPep.4601N_2,0.03264875,Amino Acid
Phenylalanine,HyPep.4601N_3,0.029395521,Amino Acid
Phenylalanine,HyPep.7504_1,0.024146973,Amino Acid
Phenylalanine,HyPep.7504_2,0.020828805,Amino Acid
Phenylalanine,HyPep.7504_3,0.021530544,Amino Acid
Phenylalanine,HyPep.YE_1,0.056740483,Amino Acid
Phenylalanine,HyPep.YE_2,0.051942992,Amino Acid
Phenylalanine,HyPep.YE_3,0.047250013,Amino Acid
Phosphocholine,HY.YEST.412_1,0.075538128,Lipids
Phosphocholine,HY.YEST.412_2,0.036080997,Lipids
Phosphocholine,HY.YEST.412_3,0.056181436,Lipids
Phosphocholine,HY.YEST.466_1,0.107343785,Lipids
Phosphocholine,HY.YEST.466_2,0.087723146,Lipids
Phosphocholine,HY.YEST.466_3,0.107862765,Lipids
Phosphocholine,HY.YEST.503_1,0.045318803,Lipids
Phosphocholine,HY.YEST.503_2,0.015926977,Lipids
Phosphocholine,HY.YEST.503_3,0.028025833,Lipids
Phosphocholine,HY.YEST.555_1,0.021568849,Lipids
Phosphocholine,HY.YEST.555_2,0.024836204,Lipids
Phosphocholine,HY.YEST.555_3,0.046841608,Lipids
Phosphocholine,HyPea.7404_1,0.016099217,Lipids
Phosphocholine,HyPea.7404_2,0.016329391,Lipids
Phosphocholine,HyPea.7404_3,0.014815984,Lipids
Phosphocholine,HyPep.1510_1,0.00844861,Lipids
Phosphocholine,HyPep.1510_2,0.006224409,Lipids
Phosphocholine,HyPep.1510_3,0.007441205,Lipids
Phosphocholine,HyPep.1510_4,0.00772657,Lipids
Phosphocholine,HyPep.4601N_1,0.021125716,Lipids
Phosphocholine,HyPep.4601N_2,0.012972768,Lipids
Phosphocholine,HyPep.4601N_3,0.006345177,Lipids
Phosphocholine,HyPep.7504_1,0.021468209,Lipids
Phosphocholine,HyPep.7504_2,0.020956575,Lipids
Phosphocholine,HyPep.7504_3,0.043794569,Lipids
Phosphocholine,HyPep.YE_1,0.034628429,Lipids
Phosphocholine,HyPep.YE_2,0.02942753,Lipids
Phosphocholine,HyPep.YE_3,0.078947109,Lipids
Phosphonoacetic Acid,HY.YEST.412_1,0.035110939,Organic acids
Phosphonoacetic Acid,HY.YEST.412_2,0.042725871,Organic acids
Phosphonoacetic Acid,HY.YEST.412_3,0.037261868,Organic acids
Phosphonoacetic Acid,HY.YEST.466_1,0.031763624,Organic acids
Phosphonoacetic Acid,HY.YEST.466_2,0.047837608,Organic acids
Phosphonoacetic Acid,HY.YEST.466_3,0.059946469,Organic acids
Phosphonoacetic Acid,HY.YEST.503_1,0.065090067,Organic acids
Phosphonoacetic Acid,HY.YEST.503_2,0.071717183,Organic acids
Phosphonoacetic Acid,HY.YEST.503_3,0.065467477,Organic acids
Phosphonoacetic Acid,HY.YEST.555_1,0.061950941,Organic acids
Phosphonoacetic Acid,HY.YEST.555_2,0.076974194,Organic acids
Phosphonoacetic Acid,HY.YEST.555_3,0.081505422,Organic acids
Phosphonoacetic Acid,HyPea.7404_1,0.001225393,Organic acids
Phosphonoacetic Acid,HyPea.7404_2,0.000598583,Organic acids
Phosphonoacetic Acid,HyPea.7404_3,0.003576921,Organic acids
Phosphonoacetic Acid,HyPep.1510_1,0.000315123,Organic acids
Phosphonoacetic Acid,HyPep.1510_2,0.003729577,Organic acids
